elementGlobalId,uniqueId,nsxUrl,elcode,scientificName,formattedScientificName,primaryCommonName,primaryCommonNameLanguage,roundedGRank,lastModified,classificationStatus,gRank,roundedGrank_2015,phylum,taxorder,taxclass,family,genus,informalTaxonomy
116977,ELEMENT_GLOBAL.2.116977,/Taxon/ELEMENT_GLOBAL.2.116977/Pomacea_miamiensis,IMGASF2050,Pomacea miamiensis,<i>Pomacea miamiensis</i>,a freshwater snail,EN,G2,2022-02-05T01:40:37.227012Z,Standard,G2Q,G2,Mollusca,Architaenioglossa,Gastropoda,Ampullariidae,Pomacea,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
112653,ELEMENT_GLOBAL.2.112653,/Taxon/ELEMENT_GLOBAL.2.112653/Pseudotryonia_brevissima,IMGASJ7220,Pseudotryonia brevissima,<i>Pseudotryonia brevissima</i>,Regal Hydrobe,EN,G1,2022-02-05T01:21:09.351154Z,Standard,G1G2,G1,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Pseudotryonia,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
109778,ELEMENT_GLOBAL.2.109778,/Taxon/ELEMENT_GLOBAL.2.109778/Somatogyrus_walkerianus,IMGASJ2350,Somatogyrus walkerianus,<i>Somatogyrus walkerianus</i>,Gulf Coast Pebblesnail,EN,G2,2022-02-05T01:08:45.288435Z,Standard,G2G3,G2,Mollusca,Neotaenioglossa,Gastropoda,Hydrobiidae,Somatogyrus,"Animals - Mussels, Snails, & Other Molluscs - Freshwater Snails"
120686,ELEMENT_GLOBAL.2.120686,/Taxon/ELEMENT_GLOBAL.2.120686/Bothriopupa_variolosa,IMGAS12010,Bothriopupa variolosa,<i>Bothriopupa variolosa</i>,Pitted Birddrop,EN,G1,2022-02-05T01:58:15.681272Z,Standard,G1G2,G1,Mollusca,Stylommatophora,Gastropoda,Pupillidae,Bothriopupa,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
120867,ELEMENT_GLOBAL.2.120867,/Taxon/ELEMENT_GLOBAL.2.120867/Chondropoma_dentatum,IMGAS06010,Chondropoma dentatum,<i>Chondropoma dentatum</i>,Crenulate Horn,EN,G2,2022-02-05T01:58:58.103755Z,Standard,G2G3,G2,Mollusca,Neotaenioglossa,Gastropoda,Annulariidae,Chondropoma,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
107090,ELEMENT_GLOBAL.2.107090,/Taxon/ELEMENT_GLOBAL.2.107090/Cochlodinella_poeyana,IMGAS38010,Cochlodinella poeyana,<i>Cochlodinella poeyana</i>,Truncate Urocoptid,EN,G1,2022-02-05T00:55:43.976682Z,Standard,G1G2,G1,Mollusca,Stylommatophora,Gastropoda,Urocoptidae,Cochlodinella,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
107594,ELEMENT_GLOBAL.2.107594,/Taxon/ELEMENT_GLOBAL.2.107594/Daedalochila_delecta,IMGAS96050,Daedalochila delecta,<i>Daedalochila delecta</i>,Gulf Hammock Liptooth,EN,G2,2022-02-05T00:58:22.679078Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Polygyridae,Daedalochila,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
118443,ELEMENT_GLOBAL.2.118443,/Taxon/ELEMENT_GLOBAL.2.118443/Daedalochila_hausmani,IMGAS96080,Daedalochila hausmani,<i>Daedalochila hausmani</i>,Dixie Liptooth,EN,G2,2022-02-05T01:48:04.837132Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Polygyridae,Daedalochila,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
119330,ELEMENT_GLOBAL.2.119330,/Taxon/ELEMENT_GLOBAL.2.119330/Daedalochila_peninsulae,IMGAS96100,Daedalochila peninsulae,<i>Daedalochila peninsulae</i>,St. Johns Liptooth,EN,G2,2022-02-05T01:52:30.0721Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Polygyridae,Daedalochila,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
106947,ELEMENT_GLOBAL.2.106947,/Taxon/ELEMENT_GLOBAL.2.106947/Drymaeus_dominicus,IMGAS43010,Drymaeus dominicus,<i>Drymaeus dominicus</i>,Master Treesnail,EN,G2,2022-02-05T00:54:52.305119Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Bulimulidae,Drymaeus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
118958,ELEMENT_GLOBAL.2.118958,/Taxon/ELEMENT_GLOBAL.2.118958/Drymaeus_dormani,IMGAS43020,Drymaeus dormani,<i>Drymaeus dormani</i>,Manatee Treesnail,EN,G2,2022-02-05T01:50:52.525749Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Bulimulidae,Drymaeus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
115844,ELEMENT_GLOBAL.2.115844,/Taxon/ELEMENT_GLOBAL.2.115844/Helicina_clappi,IMGAS02010,Helicina clappi,<i>Helicina clappi</i>,Rainbow Drop,EN,G2,2022-02-05T01:35:02.679383Z,Standard,G2G3,G2,Mollusca,Neritopsina,Gastropoda,Helicinidae,Helicina,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
112987,ELEMENT_GLOBAL.2.112987,/Taxon/ELEMENT_GLOBAL.2.112987/Hojeda_inaguensis,IMGASA5010,Hojeda inaguensis,<i>Hojeda inaguensis</i>,Keys Mudcloak,EN,G3,2022-02-05T01:22:40.163764Z,Standard,G3G4,G1,Mollusca,Stylommatophora,Gastropoda,Thysanophoridae,Hojeda,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
112664,ELEMENT_GLOBAL.2.112664,/Taxon/ELEMENT_GLOBAL.2.112664/Microceramus_pontificus,IMGAS41020,Microceramus pontificus,<i>Microceramus pontificus</i>,Pontiff Urocoptid,EN,G2,2022-02-05T01:21:15.179194Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Urocoptidae,Microceramus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
117235,ELEMENT_GLOBAL.2.117235,/Taxon/ELEMENT_GLOBAL.2.117235/Orthalicus_reses,IMGAS45020,Orthalicus reses,<i>Orthalicus reses</i>,Stock Island Treesnail,EN,G2,2022-02-05T01:41:48.868602Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Orthalicidae,Orthalicus,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
111278,ELEMENT_GLOBAL.2.111278,/Taxon/ELEMENT_GLOBAL.2.111278/Praticolella_bakeri,IMGAS97010,Praticolella bakeri,<i>Praticolella bakeri</i>,Ridge Scrubsnail,EN,G2,2022-02-05T01:15:09.851133Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Polygyridae,Praticolella,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
106997,ELEMENT_GLOBAL.2.106997,/Taxon/ELEMENT_GLOBAL.2.106997/Succinea_barberi,IMGAS68290,Succinea barberi,<i>Succinea barberi</i>,Sanibel Ambersnail,EN,G2,2022-02-05T00:55:07.820573Z,Standard,G2,G2,Mollusca,Stylommatophora,Gastropoda,Succineidae,Succinea,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
106998,ELEMENT_GLOBAL.2.106998,/Taxon/ELEMENT_GLOBAL.2.106998/Succinea_floridana,IMGAS68300,Succinea floridana,<i>Succinea floridana</i>,Florida Chalksnail,EN,G2,2022-02-05T00:55:08.008087Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Succineidae,Succinea,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
119868,ELEMENT_GLOBAL.2.119868,/Taxon/ELEMENT_GLOBAL.2.119868/Ventridens_volusiae,IMGAS82210,Ventridens volusiae,<i>Ventridens volusiae</i>,Seminole Dome,EN,G2,2022-02-05T01:54:43.758994Z,Standard,G2G3,G2,Mollusca,Stylommatophora,Gastropoda,Zonitidae,Ventridens,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
109653,ELEMENT_GLOBAL.2.109653,/Taxon/ELEMENT_GLOBAL.2.109653/Vertigo_hebardi,IMGAS20160,Vertigo hebardi,<i>Vertigo hebardi</i>,Keys Vertigo Snail,EN,G1,2022-02-05T01:08:08.335286Z,Standard,G1G2,G1,Mollusca,Stylommatophora,Gastropoda,Pupillidae,Vertigo,"Animals - Mussels, Snails, & Other Molluscs - Terrestrial Snails"
108012,ELEMENT_GLOBAL.2.108012,/Taxon/ELEMENT_GLOBAL.2.108012/Crangonyx_grandimanus,ICMAL06020,Crangonyx grandimanus,<i>Crangonyx grandimanus</i>,Florida Cave Amphipod,EN,G2,2022-02-05T01:00:22.007972Z,Standard,G2G3,G2,Arthropoda,Amphipoda,Malacostraca,Crangonyctidae,Crangonyx,"Animals - Crayfish, Shrimp, & Other Crustaceans - Amphipods"
794057,ELEMENT_GLOBAL.2.794057,/Taxon/ELEMENT_GLOBAL.2.794057/Stygobromus_floridanus,ICMAL05XB0,Stygobromus floridanus,<i>Stygobromus floridanus</i>,Florida Panhandle Cave Amphipod,EN,G1,2022-02-05T02:47:06.16546Z,Standard,G1G2,G1,Arthropoda,Amphipoda,Malacostraca,Crangonyctidae,Stygobromus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Amphipods"
110535,ELEMENT_GLOBAL.2.110535,/Taxon/ELEMENT_GLOBAL.2.110535/Cambarellus_blacki,ICMAL09050,Cambarellus blacki,<i>Cambarellus blacki</i>,Cypress Crayfish,EN,G1,2022-02-05T01:12:05.617235Z,Standard,G1,G1,Arthropoda,Decapoda,Malacostraca,Cambaridae,Cambarellus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
110617,ELEMENT_GLOBAL.2.110617,/Taxon/ELEMENT_GLOBAL.2.110617/Cambarus_cryptodytes,ICMAL07100,Cambarus cryptodytes,<i>Cambarus cryptodytes</i>,Dougherty Plain Cave Crayfish,EN,G2,2022-02-05T01:12:25.836285Z,Standard,G2G3,G2,Arthropoda,Decapoda,Malacostraca,Cambaridae,Cambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
119523,ELEMENT_GLOBAL.2.119523,/Taxon/ELEMENT_GLOBAL.2.119523/Cambarus_pyronotus,ICMAL07700,Cambarus pyronotus,<i>Cambarus pyronotus</i>,Fireback Crayfish,EN,G2,2022-02-05T01:53:13.728168Z,Standard,G2,G2,Arthropoda,Decapoda,Malacostraca,Cambaridae,Cambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
116059,ELEMENT_GLOBAL.2.116059,/Taxon/ELEMENT_GLOBAL.2.116059/Procambarus_acherontis,ICMAL14120,Procambarus acherontis,<i>Procambarus acherontis</i>,Orlando Cave Crayfish,EN,G1,2022-02-05T01:36:14.210492Z,Standard,G1,G1,Arthropoda,Decapoda,Malacostraca,Cambaridae,Procambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
115007,ELEMENT_GLOBAL.2.115007,/Taxon/ELEMENT_GLOBAL.2.115007/Procambarus_apalachicolae,ICMAL14380,Procambarus apalachicolae,<i>Procambarus apalachicolae</i>,Coastal Flatwoods Crayfish,EN,G2,2022-02-05T01:31:13.665074Z,Standard,G2,G2,Arthropoda,Decapoda,Malacostraca,Cambaridae,Procambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
114573,ELEMENT_GLOBAL.2.114573,/Taxon/ELEMENT_GLOBAL.2.114573/Procambarus_attiguus,ICMAL14F70,Procambarus attiguus,<i>Procambarus attiguus</i>,Silver Glen Springs Cave Crayfish,EN,G1,2022-02-05T01:29:18.08693Z,Standard,G1,G1,Arthropoda,Decapoda,Malacostraca,Cambaridae,Procambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
119543,ELEMENT_GLOBAL.2.119543,/Taxon/ELEMENT_GLOBAL.2.119543/Procambarus_delicatus,ICMAL14330,Procambarus delicatus,<i>Procambarus delicatus</i>,Bigcheek Cave Crayfish,EN,G1,2022-02-05T01:53:21.978612Z,Standard,G1,G1,Arthropoda,Decapoda,Malacostraca,Cambaridae,Procambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
107931,ELEMENT_GLOBAL.2.107931,/Taxon/ELEMENT_GLOBAL.2.107931/Procambarus_econfinae,ICMAL14490,Procambarus econfinae,<i>Procambarus econfinae</i>,Panama City Crayfish,EN,G1,2022-02-05T00:59:59.351734Z,Standard,G1G2,G1,Arthropoda,Decapoda,Malacostraca,Cambaridae,Procambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
119782,ELEMENT_GLOBAL.2.119782,/Taxon/ELEMENT_GLOBAL.2.119782/Procambarus_erythrops,ICMAL14130,Procambarus erythrops,<i>Procambarus erythrops</i>,Santa Fe Cave Crayfish,EN,G1,2022-02-05T01:54:24.886485Z,Standard,G1,G1,Arthropoda,Decapoda,Malacostraca,Cambaridae,Procambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
118338,ELEMENT_GLOBAL.2.118338,/Taxon/ELEMENT_GLOBAL.2.118338/Procambarus_escambiensis,ICMAL14530,Procambarus escambiensis,<i>Procambarus escambiensis</i>,Escambia Crayfish,EN,G2,2022-02-05T01:47:33.243853Z,Standard,G2,G2,Arthropoda,Decapoda,Malacostraca,Cambaridae,Procambarus,"Animals - Crayfish, Shrimp, & Other Crustaceans - Crayfishes"
